customer_id,frequency,monetary,recency,ticket_count,return_rate,segment_name
CUST00896,9,7413.08,10,2.0,0.1111111111111111,Champions
CUST00897,1,584.95,13,0.0,0.0,New Shoppers
CUST00898,6,4353.639999999999,339,1.0,0.16666666666666666,At-Risk High-Value
CUST00899,1,574.65,187,1.0,1.0,Regular Value Core
CUST00900,2,1242.65,58,1.0,0.0,New Shoppers
CUST00901,4,2025.21,35,3.0,0.0,Regular Value Core
CUST00902,1,1318.64,6,0.0,0.0,New Shoppers
CUST00903,1,632.18,42,1.0,0.0,New Shoppers
CUST00904,7,5113.860000000001,41,4.0,0.2857142857142857,Champions
CUST00905,5,5594.75,30,2.0,0.0,Champions
CUST00906,2,1449.41,38,0.0,0.0,New Shoppers
CUST00907,3,2874.51,220,2.0,0.0,At-Risk High-Value
CUST00908,2,2799.02,27,1.0,0.0,New Shoppers
CUST00909,1,615.14,185,1.0,1.0,Regular Value Core
CUST00910,1,1239.32,127,1.0,0.0,Regular Value Core
CUST00911,9,5240.42,30,1.0,0.1111111111111111,Champions
CUST00912,2,1516.54,138,0.0,0.0,Regular Value Core
CUST00913,3,1818.9,183,1.0,0.0,Regular Value Core
CUST00914,3,1633.9099999999999,36,0.0,0.0,Regular Value Core
CUST00915,4,2277.22,113,2.0,0.0,At-Risk High-Value
CUST00916,5,4003.46,20,2.0,0.2,Champions
CUST00917,3,1704.79,286,1.0,0.0,Regular Value Core
CUST00918,2,1142.22,236,1.0,0.0,Regular Value Core
CUST00919,2,1976.3400000000001,10,1.0,0.0,New Shoppers
CUST00920,4,3650.77,66,2.0,0.5,High-Value Unhappy
CUST00921,1,1335.06,195,1.0,1.0,Regular Value Core
CUST00922,1,1131.6,11,0.0,0.0,New Shoppers
CUST00923,7,4149.83,57,2.0,0.0,Regular Value Core
CUST00924,4,3018.21,44,0.0,0.0,Regular Value Core
CUST00925,1,464.59,44,1.0,0.0,New Shoppers
CUST00926,3,1704.96,1,1.0,0.0,Regular Value Core
CUST00927,1,617.86,343,0.0,0.0,Regular Value Core
CUST00928,1,325.55,229,0.0,0.0,Regular Value Core
CUST00929,1,325.51,43,0.0,0.0,New Shoppers
CUST00930,4,2336.4900000000002,59,1.0,0.25,Regular Value Core
CUST00931,1,1030.44,30,0.0,0.0,New Shoppers
CUST00932,1,688.68,83,1.0,1.0,Regular Value Core
CUST00933,3,2102.12,205,0.0,0.0,At-Risk High-Value
CUST00934,10,6237.47,44,3.0,0.1,Champions
CUST00935,5,3594.4,28,0.0,0.0,Champions
CUST00936,2,2188.31,35,1.0,0.0,New Shoppers
CUST00937,5,3342.44,126,1.0,0.0,At-Risk High-Value
CUST00938,3,4729.23,26,1.0,0.0,Regular Value Core
CUST00939,1,560.91,9,0.0,0.0,New Shoppers
CUST00940,2,1727.24,236,2.0,1.0,High-Value Unhappy
CUST00941,5,3758.0600000000004,183,2.0,0.0,At-Risk High-Value
CUST00942,1,407.18,7,1.0,1.0,New Shoppers
CUST00943,5,3965.95,346,0.0,0.0,At-Risk High-Value
CUST00944,6,4456.65,74,1.0,0.16666666666666666,Regular Value Core
CUST00945,1,1143.18,4,0.0,0.0,New Shoppers
CUST00946,1,542.29,173,0.0,0.0,Regular Value Core
CUST00947,9,8603.45,41,2.0,0.1111111111111111,Champions
CUST00948,1,923.64,79,0.0,0.0,Regular Value Core
CUST00949,2,1269.04,130,0.0,0.0,Regular Value Core
CUST00950,3,3765.9,209,1.0,0.0,At-Risk High-Value
CUST00951,1,602.19,62,0.0,0.0,Regular Value Core
CUST00952,8,4710.47,42,0.0,0.0,Champions
CUST00953,3,1925.94,9,1.0,0.3333333333333333,Regular Value Core
CUST00954,2,769.86,25,0.0,0.0,New Shoppers
CUST00955,2,748.92,63,0.0,0.0,Regular Value Core
CUST00956,7,5800.25,31,2.0,0.0,Champions
CUST00957,3,1481.5,37,1.0,0.3333333333333333,Regular Value Core
CUST00958,2,1033.42,160,1.0,0.0,Regular Value Core
CUST00959,7,3865.13,63,1.0,0.14285714285714285,Regular Value Core
CUST00960,4,3772.4900000000002,146,2.0,0.25,At-Risk High-Value
CUST00961,6,4247.5599999999995,151,1.0,0.16666666666666666,At-Risk High-Value
CUST00962,1,349.41,22,1.0,1.0,New Shoppers
CUST00963,1,641.2,103,0.0,0.0,Regular Value Core
CUST00964,3,2167.08,219,0.0,0.0,At-Risk High-Value
CUST00965,2,507.14,8,2.0,0.0,New Shoppers
CUST00966,1,2196.79,40,1.0,0.0,New Shoppers
CUST00967,2,2065.27,218,1.0,0.5,At-Risk High-Value
CUST00968,6,6505.79,98,1.0,0.0,At-Risk High-Value
CUST00969,4,2654.59,31,1.0,0.0,Regular Value Core
CUST00970,3,1607.64,188,1.0,0.0,Regular Value Core
CUST00971,8,5099.62,62,1.0,0.0,Regular Value Core
CUST00972,5,5941.2,64,1.0,0.0,Regular Value Core
CUST00973,7,2980.9700000000003,22,2.0,0.0,Champions
CUST00974,5,3559.55,79,2.0,0.2,Regular Value Core
CUST00975,4,2517.6099999999997,50,0.0,0.0,Regular Value Core
CUST00976,7,5735.389999999999,5,2.0,0.14285714285714285,Champions
CUST00977,2,1375.4499999999998,5,0.0,0.0,New Shoppers
CUST00978,1,725.16,307,1.0,0.0,Regular Value Core
CUST00979,8,6304.8099999999995,103,1.0,0.0,At-Risk High-Value
CUST00980,1,492.33,81,0.0,0.0,Regular Value Core
CUST00981,8,6263.0,103,1.0,0.0,At-Risk High-Value
CUST00982,4,1862.8899999999999,90,3.0,0.0,Regular Value Core
CUST00983,2,1982.29,256,1.0,0.0,Regular Value Core
CUST00984,2,1055.25,44,0.0,0.0,New Shoppers
CUST00985,1,734.6,85,1.0,0.0,Regular Value Core
CUST00986,5,3357.17,62,0.0,0.0,Regular Value Core
CUST00987,5,5784.1,7,1.0,0.0,Champions
CUST00988,6,4188.58,3,0.0,0.0,Champions
CUST00989,5,4165.87,158,0.0,0.0,At-Risk High-Value
CUST00990,8,6096.85,167,2.0,0.125,At-Risk High-Value
CUST00991,11,11394.83,41,2.0,0.0,Champions
CUST00992,5,4442.45,272,0.0,0.0,At-Risk High-Value
CUST00993,7,6785.33,164,1.0,0.0,At-Risk High-Value
CUST00994,5,4659.69,52,0.0,0.0,Regular Value Core
CUST00995,4,2523.84,159,0.0,0.0,At-Risk High-Value
CUST00996,6,3267.7200000000003,8,3.0,0.0,Champions
CUST00997,1,325.85,180,1.0,0.0,Regular Value Core
CUST00998,4,3519.26,63,0.0,0.0,Regular Value Core
CUST00999,7,4930.56,148,2.0,0.0,At-Risk High-Value
CUST01000,3,2789.66,52,1.0,0.0,Regular Value Core
CUST01001,5,4064.54,313,0.0,0.0,At-Risk High-Value
CUST01002,5,2761.33,71,0.0,0.0,Regular Value Core
CUST01003,1,944.62,138,1.0,0.0,Regular Value Core
CUST01004,7,5599.9,215,1.0,0.0,At-Risk High-Value
CUST01005,1,1329.67,144,1.0,0.0,Regular Value Core
CUST01006,1,404.58,4,0.0,0.0,New Shoppers
CUST01007,4,1916.8200000000002,86,1.0,0.0,Regular Value Core
CUST01008,1,473.15,269,0.0,0.0,Regular Value Core
CUST01009,1,334.39,41,0.0,0.0,New Shoppers
CUST01010,1,531.29,22,0.0,0.0,New Shoppers
CUST01011,4,1951.66,365,0.0,0.0,Regular Value Core
CUST01012,4,2561.7,30,2.0,0.25,Regular Value Core
CUST01013,2,1302.3899999999999,307,1.0,0.5,Regular Value Core
CUST01014,7,3972.09,137,1.0,0.0,At-Risk High-Value
CUST01015,3,1760.74,39,1.0,0.0,Regular Value Core
CUST01016,2,879.1499999999999,0,0.0,0.0,New Shoppers
CUST01017,5,4886.54,133,2.0,0.2,At-Risk High-Value
CUST01018,1,403.76,4,1.0,0.0,New Shoppers
CUST01019,2,1151.0900000000001,290,1.0,0.0,Regular Value Core
CUST01020,1,236.73,131,0.0,0.0,Regular Value Core
CUST01021,2,1013.42,15,1.0,0.5,New Shoppers
CUST01022,2,1528.4,252,1.0,0.0,Regular Value Core
CUST01023,1,948.21,204,0.0,0.0,Regular Value Core
CUST01024,1,370.39,20,0.0,0.0,New Shoppers
CUST01025,5,6092.71,29,2.0,0.2,Champions
CUST01026,2,759.58,65,1.0,0.0,Regular Value Core
CUST01027,4,4029.9500000000003,58,2.0,0.0,Regular Value Core
CUST01028,1,2809.6,173,0.0,0.0,At-Risk High-Value
CUST01029,3,1246.4,110,2.0,0.0,Regular Value Core
CUST01030,11,8329.47,32,0.0,0.0,Champions
CUST01031,5,3089.5600000000004,174,1.0,0.0,At-Risk High-Value
CUST01032,1,624.38,11,0.0,0.0,New Shoppers
CUST01033,10,5486.38,14,4.0,0.2,Champions
CUST01034,9,5240.5599999999995,100,0.0,0.0,At-Risk High-Value
CUST01035,7,3702.49,5,1.0,0.14285714285714285,Champions
CUST01036,6,5297.63,141,0.0,0.0,At-Risk High-Value
CUST01037,1,681.83,8,0.0,0.0,New Shoppers
CUST01038,4,1834.46,52,1.0,0.0,Regular Value Core
CUST01039,3,1893.67,129,2.0,0.3333333333333333,High-Value Unhappy
CUST01040,1,594.23,130,1.0,0.0,Regular Value Core
CUST01041,1,149.0,164,0.0,0.0,Regular Value Core
CUST01042,1,610.96,0,0.0,0.0,New Shoppers
CUST01043,1,464.25,74,0.0,0.0,Regular Value Core
CUST01044,1,2141.49,84,0.0,0.0,Regular Value Core
CUST01045,2,1560.91,143,0.0,0.0,Regular Value Core
CUST01046,1,1032.89,105,1.0,0.0,Regular Value Core
CUST01047,1,389.07,149,0.0,0.0,Regular Value Core
CUST01048,1,616.59,128,1.0,0.0,Regular Value Core
CUST01049,1,345.2,144,0.0,0.0,Regular Value Core
CUST01050,2,1629.56,5,0.0,0.0,New Shoppers
CUST01051,2,1390.63,103,1.0,0.0,Regular Value Core
CUST01052,1,763.75,173,0.0,0.0,Regular Value Core
CUST01053,2,2622.57,146,1.0,0.0,At-Risk High-Value
CUST01054,5,2628.9300000000003,176,2.0,0.0,At-Risk High-Value
CUST01055,4,4625.5599999999995,206,1.0,0.25,At-Risk High-Value
CUST01056,6,4860.58,64,2.0,0.3333333333333333,High-Value Unhappy
CUST01057,1,916.36,2,1.0,0.0,New Shoppers
CUST01058,3,1535.77,110,2.0,0.0,Regular Value Core
CUST01059,1,601.72,146,1.0,0.0,Regular Value Core
CUST01060,2,1762.54,52,1.0,0.0,New Shoppers
CUST01061,3,1789.86,2,0.0,0.0,Regular Value Core
CUST01062,5,2991.27,294,2.0,0.0,At-Risk High-Value
CUST01063,1,259.22,20,1.0,1.0,New Shoppers
CUST01064,2,898.3599999999999,6,0.0,0.0,New Shoppers
CUST01065,2,1035.32,3,1.0,0.0,New Shoppers
CUST01066,1,816.92,11,0.0,0.0,New Shoppers
CUST01067,2,1043.57,25,1.0,0.0,New Shoppers
CUST01068,5,3945.95,130,0.0,0.0,At-Risk High-Value
CUST01069,1,1446.51,55,0.0,0.0,New Shoppers
CUST01070,8,5227.41,11,2.0,0.0,Champions
CUST01071,1,690.61,14,0.0,0.0,New Shoppers
CUST01072,1,377.27,183,1.0,1.0,Regular Value Core
CUST01073,3,4033.7000000000003,80,2.0,0.3333333333333333,High-Value Unhappy
CUST01074,3,1784.42,114,0.0,0.0,Regular Value Core
CUST01075,2,1464.29,26,2.0,1.0,High-Value Unhappy
CUST01076,6,2467.42,83,1.0,0.0,Regular Value Core
CUST01077,1,1080.77,68,0.0,0.0,Regular Value Core
CUST01078,2,777.22,156,1.0,0.0,Regular Value Core
CUST01079,1,1832.92,177,0.0,0.0,Regular Value Core
CUST01080,3,1250.62,117,2.0,0.3333333333333333,High-Value Unhappy
CUST01081,4,4027.1899999999996,19,1.0,0.25,Regular Value Core
CUST01082,1,1181.66,35,0.0,0.0,New Shoppers
CUST01083,2,767.05,236,0.0,0.0,Regular Value Core
CUST01084,8,4552.1900000000005,76,1.0,0.0,Regular Value Core
CUST01085,1,1786.06,358,0.0,0.0,Regular Value Core
CUST01086,5,3512.67,71,3.0,0.2,Regular Value Core
CUST01087,1,839.43,2,1.0,1.0,New Shoppers
CUST01088,1,361.44,0,0.0,0.0,New Shoppers
CUST01089,1,337.51,25,0.0,0.0,New Shoppers
CUST01090,2,1200.77,144,0.0,0.0,Regular Value Core
CUST01091,1,505.4,87,1.0,0.0,Regular Value Core
CUST01092,9,7556.9,196,2.0,0.0,At-Risk High-Value
CUST01093,3,1477.44,285,1.0,0.0,Regular Value Core
CUST01094,6,4050.79,72,3.0,0.0,Regular Value Core
CUST01095,2,1152.1100000000001,41,0.0,0.0,New Shoppers
CUST01096,6,4814.21,3,2.0,0.16666666666666666,Champions
CUST01097,5,2841.22,233,0.0,0.0,At-Risk High-Value
CUST01098,2,1964.25,198,1.0,0.0,Regular Value Core
CUST01099,10,6243.88,14,0.0,0.0,Champions
CUST01100,1,491.36,24,0.0,0.0,New Shoppers
CUST01101,1,732.91,10,0.0,0.0,New Shoppers
CUST01102,7,4318.54,79,0.0,0.0,Regular Value Core
CUST01103,4,2384.85,76,1.0,0.0,Regular Value Core
CUST01104,4,2069.01,99,1.0,0.0,At-Risk High-Value
CUST01105,3,1353.63,84,1.0,0.0,Regular Value Core
CUST01106,1,1006.69,81,0.0,0.0,Regular Value Core
CUST01107,2,980.0699999999999,91,1.0,0.0,Regular Value Core
CUST01108,4,2883.75,40,1.0,0.0,Regular Value Core
CUST01109,1,304.94,25,0.0,0.0,New Shoppers
CUST01110,6,3554.06,260,1.0,0.0,At-Risk High-Value
CUST01111,7,7703.55,95,3.0,0.0,At-Risk High-Value
CUST01112,4,2800.7700000000004,57,2.0,0.0,Regular Value Core
CUST01113,4,1674.12,107,2.0,0.25,Regular Value Core
CUST01114,1,831.94,147,0.0,0.0,Regular Value Core
CUST01115,10,6722.41,17,5.0,0.1,Champions
CUST01116,1,2054.97,54,1.0,0.0,New Shoppers
CUST01117,8,5543.8,42,0.0,0.0,Champions
CUST01118,5,2165.5,170,2.0,0.2,At-Risk High-Value
CUST01119,1,654.67,124,0.0,0.0,Regular Value Core
CUST01120,3,2357.69,61,1.0,0.3333333333333333,Regular Value Core
CUST01121,1,149.0,88,0.0,0.0,Regular Value Core
CUST01122,1,1209.05,6,0.0,0.0,New Shoppers
CUST01123,2,958.69,182,2.0,0.5,High-Value Unhappy
CUST01124,9,5960.1,172,0.0,0.0,At-Risk High-Value
CUST01125,5,4034.96,245,3.0,0.2,At-Risk High-Value
CUST01126,2,2073.54,16,0.0,0.0,New Shoppers
CUST01127,2,774.6899999999999,130,0.0,0.0,Regular Value Core
CUST01128,1,1108.73,182,0.0,0.0,Regular Value Core
CUST01129,1,675.97,157,0.0,0.0,Regular Value Core
CUST01130,4,2506.58,99,2.0,0.0,At-Risk High-Value
CUST01131,4,3713.8100000000004,22,3.0,0.0,Regular Value Core
CUST01132,6,5419.860000000001,4,0.0,0.0,Champions
CUST01133,2,779.1500000000001,36,0.0,0.0,New Shoppers
CUST01134,6,5861.26,78,2.0,0.0,Regular Value Core
CUST01135,3,3302.06,93,0.0,0.0,At-Risk High-Value
CUST01136,7,3931.0,97,5.0,0.14285714285714285,At-Risk High-Value
CUST01137,3,1483.05,115,3.0,0.3333333333333333,High-Value Unhappy
CUST01138,5,2475.44,134,1.0,0.0,At-Risk High-Value
CUST01139,1,2270.63,21,0.0,0.0,New Shoppers
CUST01140,5,4021.81,22,1.0,0.0,Champions
CUST01141,1,691.6,115,1.0,0.0,Regular Value Core
CUST01142,2,1015.4200000000001,40,0.0,0.0,New Shoppers
CUST01143,1,438.47,0,0.0,0.0,New Shoppers
CUST01144,3,3548.18,38,1.0,0.3333333333333333,Regular Value Core
CUST01145,3,1800.48,183,1.0,0.0,Regular Value Core
CUST01146,6,5057.68,23,0.0,0.0,Champions
CUST01147,5,3143.68,1,2.0,0.2,Champions
CUST01148,9,6527.14,128,3.0,0.1111111111111111,At-Risk High-Value
CUST01149,6,3722.95,72,1.0,0.0,Regular Value Core
CUST01150,5,2478.69,167,1.0,0.2,At-Risk High-Value
CUST01151,4,3131.54,105,1.0,0.0,At-Risk High-Value
CUST01152,7,6158.0599999999995,1,1.0,0.0,Champions
CUST01153,1,714.43,33,1.0,1.0,New Shoppers
CUST01154,4,2889.22,55,0.0,0.0,Regular Value Core
CUST01155,4,2257.0899999999997,1,2.0,0.5,High-Value Unhappy
CUST01156,4,2151.96,7,0.0,0.0,Regular Value Core
CUST01157,5,3696.5,0,2.0,0.4,Champions
CUST01158,3,3891.19,42,1.0,0.0,Regular Value Core
CUST01159,5,3132.18,68,2.0,0.0,Regular Value Core
CUST01160,3,1700.8000000000002,166,1.0,0.0,Regular Value Core
CUST01161,5,4953.99,154,2.0,0.2,At-Risk High-Value
CUST01162,2,2483.96,175,0.0,0.0,At-Risk High-Value
CUST01163,1,379.14,375,1.0,0.0,Regular Value Core
CUST01164,1,965.68,37,0.0,0.0,New Shoppers
CUST01165,2,1690.75,155,0.0,0.0,Regular Value Core
CUST01166,4,3104.76,41,2.0,0.25,Regular Value Core
CUST01167,8,5924.16,23,1.0,0.0,Champions
CUST01168,1,510.5,14,0.0,0.0,New Shoppers
CUST01169,1,1183.74,54,1.0,1.0,New Shoppers
CUST01170,2,1210.01,139,1.0,0.0,Regular Value Core
CUST01171,1,744.73,132,0.0,0.0,Regular Value Core
CUST01172,9,7960.78,27,0.0,0.0,Champions
CUST01173,5,3912.61,78,1.0,0.0,Regular Value Core
CUST01174,3,1722.3700000000001,89,1.0,0.0,Regular Value Core
CUST01175,8,5633.0,48,0.0,0.0,Regular Value Core
CUST01176,1,149.0,215,0.0,0.0,Regular Value Core
CUST01177,3,2144.58,56,0.0,0.0,Regular Value Core
CUST01178,3,1298.14,67,0.0,0.0,Regular Value Core
CUST01179,1,536.83,108,0.0,0.0,Regular Value Core
CUST01180,2,2328.54,23,2.0,1.0,High-Value Unhappy
CUST01181,1,296.32,137,1.0,0.0,Regular Value Core
CUST01182,4,3106.33,108,0.0,0.0,At-Risk High-Value
CUST01183,3,1498.98,6,1.0,0.3333333333333333,Regular Value Core
CUST01184,4,2161.4,30,0.0,0.0,Regular Value Core
CUST01185,6,5763.86,23,2.0,0.0,Champions
CUST01186,3,2962.35,153,1.0,0.0,At-Risk High-Value
CUST01187,3,1729.96,26,1.0,0.0,Regular Value Core
CUST01188,2,688.52,92,2.0,0.5,High-Value Unhappy
CUST01189,3,3126.0299999999997,161,1.0,0.0,At-Risk High-Value
CUST01190,4,2968.92,27,0.0,0.0,Regular Value Core
CUST01191,1,510.71,52,0.0,0.0,New Shoppers
CUST01192,4,2428.7599999999998,24,0.0,0.0,Regular Value Core
CUST01193,1,270.13,457,0.0,0.0,Regular Value Core
CUST01194,3,1852.1599999999999,85,2.0,0.3333333333333333,High-Value Unhappy
CUST01195,1,542.27,94,1.0,1.0,Regular Value Core
CUST01196,3,3110.08,111,1.0,0.3333333333333333,At-Risk High-Value
CUST01197,2,406.22,77,0.0,0.0,Regular Value Core
CUST01198,1,592.73,31,1.0,0.0,New Shoppers
CUST01199,3,2144.4,359,1.0,0.3333333333333333,At-Risk High-Value
CUST01200,1,524.27,58,0.0,0.0,New Shoppers
CUST01201,7,5885.4,158,4.0,0.0,At-Risk High-Value
CUST01202,1,650.67,132,0.0,0.0,Regular Value Core
CUST01203,2,584.44,60,1.0,0.0,New Shoppers
CUST01204,7,4565.2699999999995,81,2.0,0.0,Regular Value Core
CUST01205,4,1861.62,262,0.0,0.0,Regular Value Core
CUST01206,1,819.46,73,0.0,0.0,Regular Value Core
CUST01207,2,638.4200000000001,110,0.0,0.0,Regular Value Core
CUST01208,3,1407.5300000000002,95,0.0,0.0,Regular Value Core
CUST01209,6,2839.8,14,1.0,0.16666666666666666,Champions
CUST01210,1,429.55,266,0.0,0.0,Regular Value Core
CUST01211,5,3668.5099999999998,5,4.0,0.2,Champions
CUST01212,6,5551.95,20,2.0,0.3333333333333333,Champions
CUST01213,1,492.41,163,1.0,0.0,Regular Value Core
CUST01214,4,5584.12,124,0.0,0.0,At-Risk High-Value
CUST01215,4,3464.2299999999996,80,0.0,0.0,Regular Value Core
CUST01216,1,1022.33,107,0.0,0.0,Regular Value Core
CUST01217,2,1295.0,163,0.0,0.0,Regular Value Core
CUST01218,5,3872.15,0,1.0,0.0,Champions
CUST01219,2,832.04,86,2.0,0.0,Regular Value Core
CUST01220,1,1095.74,98,0.0,0.0,Regular Value Core
CUST01221,1,405.2,13,0.0,0.0,New Shoppers
CUST01222,1,1199.39,18,0.0,0.0,New Shoppers
CUST01223,6,3738.91,118,1.0,0.0,At-Risk High-Value
CUST01224,1,1005.1,33,0.0,0.0,New Shoppers
CUST01225,1,620.28,97,1.0,0.0,Regular Value Core
CUST01226,4,2967.87,37,2.0,0.5,High-Value Unhappy
CUST01227,5,2824.19,43,1.0,0.2,Champions
CUST01228,4,2998.23,212,0.0,0.0,At-Risk High-Value
CUST01229,4,1965.74,147,1.0,0.25,Regular Value Core
CUST01230,2,1398.63,112,0.0,0.0,Regular Value Core
CUST01231,1,872.98,226,0.0,0.0,Regular Value Core
CUST01232,2,906.6800000000001,183,0.0,0.0,Regular Value Core
CUST01233,7,6627.36,64,1.0,0.0,Regular Value Core
CUST01234,3,2999.91,115,0.0,0.0,At-Risk High-Value
CUST01235,5,3111.29,161,0.0,0.0,At-Risk High-Value
CUST01236,10,5515.45,6,1.0,0.0,Champions
CUST01237,3,1474.19,103,1.0,0.0,Regular Value Core
CUST01238,6,4787.57,68,1.0,0.0,Regular Value Core
CUST01239,1,592.44,193,0.0,0.0,Regular Value Core
CUST01240,1,434.11,19,0.0,0.0,New Shoppers
CUST01241,1,185.08,38,0.0,0.0,New Shoppers
CUST01242,9,10650.67,29,2.0,0.1111111111111111,Champions
CUST01243,3,1470.48,74,1.0,0.0,Regular Value Core
CUST01244,5,3977.53,34,1.0,0.0,Champions
CUST01245,2,1283.42,255,0.0,0.0,Regular Value Core
CUST01246,3,2938.8999999999996,262,1.0,0.0,At-Risk High-Value
CUST01247,1,1439.66,3,1.0,0.0,New Shoppers
CUST01248,1,1386.38,103,0.0,0.0,Regular Value Core
CUST01249,4,2733.47,57,0.0,0.0,Regular Value Core
CUST01250,1,612.27,175,1.0,0.0,Regular Value Core
CUST01251,11,6352.58,52,4.0,0.18181818181818182,Regular Value Core
CUST01252,4,2575.58,38,0.0,0.0,Regular Value Core
CUST01253,2,2035.62,99,0.0,0.0,At-Risk High-Value
CUST01254,2,2465.71,76,1.0,0.0,Regular Value Core
CUST01255,1,2060.75,78,1.0,0.0,Regular Value Core
CUST01256,1,564.83,286,1.0,0.0,Regular Value Core
CUST01257,5,3430.98,27,2.0,0.2,Champions
CUST01258,7,4454.38,250,1.0,0.0,At-Risk High-Value
CUST01259,6,4645.31,94,3.0,0.3333333333333333,At-Risk High-Value
CUST01260,1,913.67,9,0.0,0.0,New Shoppers
CUST01261,1,345.05,18,0.0,0.0,New Shoppers
CUST01262,1,195.09,25,0.0,0.0,New Shoppers
CUST01263,9,6440.45,32,3.0,0.1111111111111111,Champions
CUST01264,2,2890.16,51,0.0,0.0,New Shoppers
CUST01265,2,1398.17,15,0.0,0.0,New Shoppers
CUST01266,6,4779.33,51,2.0,0.16666666666666666,Regular Value Core
CUST01267,8,5703.88,58,1.0,0.0,Regular Value Core
CUST01268,7,6083.44,19,2.0,0.14285714285714285,Champions
CUST01269,1,534.09,57,0.0,0.0,New Shoppers
CUST01270,1,309.87,57,1.0,0.0,New Shoppers
CUST01271,1,529.98,12,0.0,0.0,New Shoppers
CUST01272,1,1860.0,44,0.0,0.0,New Shoppers
CUST01273,2,1602.01,149,1.0,0.0,Regular Value Core
CUST01274,7,5246.08,25,3.0,0.0,Champions
CUST01275,3,2647.93,34,1.0,0.0,Regular Value Core
CUST01276,4,2151.47,120,1.0,0.25,At-Risk High-Value
CUST01277,5,3500.13,99,0.0,0.0,At-Risk High-Value
CUST01278,4,2385.52,65,1.0,0.25,Regular Value Core
CUST01279,1,1494.42,101,1.0,1.0,Regular Value Core
CUST01280,8,8071.46,35,0.0,0.0,Champions
CUST01281,3,1971.02,215,0.0,0.0,Regular Value Core
CUST01282,1,499.65,78,1.0,0.0,Regular Value Core
CUST01283,10,6697.49,40,3.0,0.1,Champions
CUST01284,5,4033.89,192,1.0,0.0,At-Risk High-Value
CUST01285,8,6478.76,124,1.0,0.0,At-Risk High-Value
CUST01286,3,2241.96,226,0.0,0.0,At-Risk High-Value
CUST01287,3,1584.08,89,1.0,0.0,Regular Value Core
CUST01288,1,486.14,132,0.0,0.0,Regular Value Core
CUST01289,1,742.76,3,0.0,0.0,New Shoppers
CUST01290,2,1164.42,53,0.0,0.0,New Shoppers
CUST01291,4,2476.76,193,1.0,0.25,At-Risk High-Value
CUST01292,2,2412.52,41,0.0,0.0,New Shoppers
CUST01293,7,5039.13,15,1.0,0.0,Champions
CUST01294,1,750.26,3,0.0,0.0,New Shoppers
CUST01295,4,12408.61,121,1.0,0.25,At-Risk High-Value
CUST01296,2,1024.56,16,0.0,0.0,New Shoppers
CUST01297,4,1798.5700000000002,2,2.0,0.0,Regular Value Core
CUST01298,4,1161.46,329,1.0,0.25,Regular Value Core
CUST01299,3,2011.06,171,0.0,0.0,At-Risk High-Value
CUST01300,7,4203.76,46,1.0,0.0,Regular Value Core
CUST01301,4,1662.8999999999999,85,2.0,0.0,Regular Value Core
CUST01302,8,6399.610000000001,1,0.0,0.0,Champions
CUST01303,2,1442.63,20,2.0,0.0,New Shoppers
CUST01304,5,2476.58,27,1.0,0.0,Champions
CUST01305,1,311.4,50,0.0,0.0,New Shoppers
CUST01306,6,7388.34,54,1.0,0.16666666666666666,Regular Value Core
CUST01307,2,1179.22,234,0.0,0.0,Regular Value Core
CUST01308,3,2085.04,119,0.0,0.0,At-Risk High-Value
CUST01309,6,3102.24,73,0.0,0.0,Regular Value Core
CUST01310,5,4044.83,139,3.0,0.0,At-Risk High-Value
CUST01311,5,3799.01,43,1.0,0.0,Champions
CUST01312,5,4551.03,14,0.0,0.0,Champions
CUST01313,6,7482.84,4,1.0,0.0,Champions
CUST01314,5,4109.4400000000005,1,2.0,0.2,Champions
CUST01315,1,473.31,222,0.0,0.0,Regular Value Core
CUST01316,1,407.44,120,1.0,0.0,Regular Value Core
CUST01317,4,3389.0,256,0.0,0.0,At-Risk High-Value
CUST01318,2,911.45,130,0.0,0.0,Regular Value Core
CUST01319,1,336.29,111,0.0,0.0,Regular Value Core
CUST01320,3,1828.6799999999998,150,1.0,0.3333333333333333,Regular Value Core
CUST01321,6,2320.32,99,3.0,0.16666666666666666,At-Risk High-Value
CUST01322,4,3476.6,96,0.0,0.0,At-Risk High-Value
CUST01323,3,1273.29,276,0.0,0.0,Regular Value Core
CUST01324,1,967.23,227,0.0,0.0,Regular Value Core
CUST01325,5,5492.81,186,2.0,0.0,At-Risk High-Value
CUST01326,3,4393.63,131,0.0,0.0,At-Risk High-Value
CUST01327,5,6114.08,83,0.0,0.0,Regular Value Core
CUST01328,2,2001.3,54,0.0,0.0,New Shoppers
CUST01329,3,1252.03,61,1.0,0.3333333333333333,Regular Value Core
CUST01330,5,5048.89,3,1.0,0.0,Champions
CUST01331,6,5693.12,14,2.0,0.0,Champions
CUST01332,4,3364.3,17,0.0,0.0,Regular Value Core
CUST01333,1,420.65,47,0.0,0.0,New Shoppers
CUST01334,4,2962.17,160,1.0,0.0,At-Risk High-Value
CUST01335,4,3549.84,75,1.0,0.0,Regular Value Core
CUST01336,2,910.6700000000001,1,0.0,0.0,New Shoppers
CUST01337,1,793.95,49,0.0,0.0,New Shoppers
CUST01338,1,232.88,7,1.0,1.0,New Shoppers
CUST01339,1,450.33,162,1.0,0.0,Regular Value Core
CUST01340,1,624.33,76,0.0,0.0,Regular Value Core
